"video_part","video_url","video_id","video_title","channel_title","comment_id","parent_id","author_display_name","comment_text","like_count","reply_count","published_at","updated_at","is_reply","collected_at"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyXLmlkxljNpulBVDd4AaABAg","","@mariaf2087","Saya betul2 ga mau Pak Prabowo turun ga mau reformasi ulang ga mau ekonomi makin hancur 
Tapi menurut saya program dan perkataan beliau jadi bumerang, apalagi dpr apakah sejak demo sept lalu mendengarkan rakyat? 
Kita belum resep I prof betul tapi pasti rakyat kecil ya waswas udah inflasi dimana mana","0","0","2026-06-11T22:19:58Z","2026-06-11T22:22:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwylnPSwYEIDrzHf8Z4AaABAg","","@kanguyud4968","Dunia ini tidak hitam putih, bawang merah bawang putih. Tidak seperti film India  atau telenovela dimana Pemeran Protagonis dan Antagonis jelas terlihat (penjahat celingukan, mata melotot, senyum sinis dll","0","0","2026-06-12T10:47:29Z","2026-06-12T10:47:29Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugyd0hMWfANNmoKru1x4AaABAg","","@rdwfauzan","Basi bro, gampang aja coba cek analisa prof kwik kian gee dan Faizal Ramli di ILC terkait dolar vs rupiah yg sejak awal Mbah Harto jadi presiden, memang ada skenario pembangkrutan","0","0","2026-06-13T00:24:22Z","2026-06-13T00:24:22Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugz0W5W92F_370ZQObR4AaABAg","","@Mark_Connor","SUDAH DINUBUATKAN TUHAN KEPADA HAMBANYA, DAN HAMBANYA KEPADA KAMI UMATNYA: PIHAK ASING SEDANG BERUSAHA MENJATUHKAN PRABOWO, MEREKA INGIN MENG-98-KAN PAK PRABOWO. PERHATIKAN!!! PUNCAK KEKACAUAN 2026 ADA DI BULAN OKTOBER, DAN MEREKA GAGAL, INDONESIA AKAN BAIK-BAIK SAJA, PAK PRABOWO TAK TERGULINGKAN. WAHAI PENGIKUT YESUS, JANGAN BERHENTI MENDOAKAN KESELAMATAN NEGARA INI, MESKI KITA SENDIRI SELALU DIKAFIR2KAN DAN DIUSIK OLEH BANGSA KITA SENDIRI YG TAK MENGENAL TUHAN. YESUS SUDAH BERJANJI KEPADA KITA UMATNYA DI INDONESIA MELALUI HAMBANYA '""""""AKU AKAN MENJAGA UMATKU HINGGA AKHIR ZAMAN"""""""", SIMPAN ITU DALAM HATI KITA MASING2 SAMPAI MATI. SHALOM ALEICHEM!","0","0","2026-06-12T06:01:32Z","2026-06-12T06:01:32Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyBJqgyeOV0rQQooVF4AaABAg","","@nazalamedia","Berarti gak salah dong kasus ijazah Jokowi yang diteliti oleh raoy Suryo dan dr tifa jika semua penelitian adalah dari asumsi yg diperdalam?","0","0","2026-06-11T05:57:17Z","2026-06-11T05:57:17Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwXkeoRiEV_-Tz4OjF4AaABAg","","@DUNIAMAYACHANNEL999","Sayangnya kelemahan bangsa ini terlalu banyak dan itulah kenapa bangsa asing mudah menyerang bangsa kita. 
Bangsa ini sedang Perang senyap, ngeri² sedap","0","0","2026-06-13T16:29:32Z","2026-06-13T16:29:32Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyNEHg07gGwM7_Jeod4AaABAg","","@Mukhdoraridfad","Ormas-ormas ini,harus di hapus.","0","0","2026-06-14T14:08:55Z","2026-06-14T14:08:55Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzxrAJvZ5BfCCWrOZl4AaABAg","","@mjems78","Hrsnya mahasiswa itu yg demo LBH memahami ttg perjuangan pmrntah utk yg LBH baik... Ini PST ada yg dibyar.. ayo polisi cri itu yg buat rusuh","0","0","2026-06-14T06:35:39Z","2026-06-14T06:35:39Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzr5iqCchQtkRG6YO54AaABAg","","@hKmL2310","DANANTARA HARUS TRANSPARAN YA PROF ? 😅","0","0","2026-06-11T04:37:41Z","2026-06-11T04:37:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugyg3Eb4SYRLzsGm6W54AaABAg","","@LanangDirgantara-m3v","Di kartun meramal tu Indonesia punya Singapore","0","0","2026-06-13T02:00:38Z","2026-06-13T02:00:38Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwG57fxOkAqaSU5wR14AaABAg","","@ucuyuhana7251","NEGARA    KEROK   AKAN   MENGULANG    SCENARIO   TH.   98.  INILAH   ELIT   GEO   POLITIK  GLOBAL   MENYERANG   KEMBALI   INDONESIA.","0","0","2026-06-14T14:12:23Z","2026-06-14T14:12:23Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugz1QQCF23BiHoMzo2R4AaABAg","","@mukhlasdani","Fun fact nya. Video ini dibuat 5hari lalu. Dan hari ini beneran demo","0","0","2026-06-13T13:13:58Z","2026-06-13T13:13:58Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyOF2caQf40k43StbF4AaABAg","","@DriverIndraiver-gw6wf","Mahasiswa yg demo skrng otak mreka kemana ya...
Kampus"" skrng suda d jdikan sarang para oligarki.....","1","0","2026-06-12T12:03:30Z","2026-06-12T12:03:30Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy_n0NXPIqtdWG8q0h4AaABAg","","@Zzzxva1","terus yang mahasiswa yang lagi demo itu sebenarnya demo siapa, apakah ada di gerakan pihak saing untuk menurunkan pak Prabowo?","0","0","2026-06-13T03:27:50Z","2026-06-13T03:27:50Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzwrAJwzbd0e6EpXuJ4AaABAg","","@IrmanSutowo","Kalau ada demo kerusuhan yang paling layak ditangkap adalah tyo bocah ingusan ketua bem ugm, dia kompor nya.","0","0","2026-06-11T05:06:12Z","2026-06-11T05:06:12Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyuCYK87qDPZv63l_t4AaABAg","","@eddytarmeddy679","Singapur negara pelindung koruptor dari Indonesia.","0","0","2026-06-14T14:09:51Z","2026-06-14T14:09:51Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxV5Pnxhd977_eqguB4AaABAg","","@marsyah2681","Up","0","0","2026-06-11T06:35:38Z","2026-06-11T06:35:38Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw_CAmBSZ7Bq4JA6ax4AaABAg","","@Titik_Nol.100","20 sahamku Indonesia semua,
jadi gak bisa sell singapore 😂","0","0","2026-06-11T11:53:19Z","2026-06-11T11:59:36Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxAouvV86itYwZCjSt4AaABAg","","@EJL00712","Jiwa nasionalis sudah mulai memudar jadi sogokan para elite lebih di utamakan drpda kerukunan NKRI😅","0","0","2026-06-12T12:29:45Z","2026-06-12T12:29:45Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugx1xAUkOff2Xw5qoKV4AaABAg","","@arrrrrrrrr01","simple aja bro, bbm naik tapi gaji buruh tetap segitu, UMR ttp segitu, timpang","0","0","2026-06-14T04:40:01Z","2026-06-14T04:40:01Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyYnBg5r3o3LciJUrV4AaABAg","","@LisaJoanneSalim-l3o","Lim Invictus: To Easy Beyonce! Elite Global Itu Skrng Hanya Dengerin Saya Gak Akan Dengerin Kalian LagiLaH😉😎😏🔥👍","0","0","2026-06-12T12:16:13Z","2026-06-12T12:16:13Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugwmb93XKzzaWFw4dlx4AaABAg","","@SehatPlus1","😅😅😅😮","0","0","2026-06-12T14:56:42Z","2026-06-12T14:56:42Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzBJCyJj_TaEkrKyWd4AaABAg","","@asaluploadaja7737","Tutup aja Selat Malaka bagi Singapur ..!!!","0","0","2026-06-11T13:49:43Z","2026-06-11T13:49:43Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyxelXOAGvmIkg7I7N4AaABAg","","@Borneos","Pemerintah Harus Mendengar, yang jelek seperti MBG, KOPDES harus dihentikan. Ayo, kita LAWAN, ANTEK ASING, MSCI, FTSE, GOLDMAN Dkk. 
Retail2 siap2 seleksi saham bluechip terdiskon banyak.","0","0","2026-06-14T22:08:10Z","2026-06-14T22:08:10Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy1gRuhhota_qjK9714AaABAg","","@mahardikaanjay","34:06 ""udah belajar kan tiga setengah abad di adu domba sama VOC masih kurang?"" DAMNNNNNNN","1","1","2026-06-12T20:26:46Z","2026-06-12T20:26:46Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxqvdsbkuB1Bps6MLN4AaABAg","","@jadisantoso2686","Pola yg sama mau dilakukan seperti th 98,,para pengkhianat bangsa diantaranya LSM yg dibiayai Soros, para aktivis mahasiswa, ketua2 Bem universitas2,anggota dewan yg korup,oligarki yg korup,,pemerintah singapur akan berkonspirasi utk menggulingkan Prabowo. Karena Prabowo teklah mengusik kenyamanan mereka,, ini sgt berbahaya,,kita hrs bersatu rakyat hrs bersatu,, ormas2 pendukung Prabowo hrs bersiap2,, utk mengamankan Prabowo dan pemerintah yg sah, massa hrs disiapkan utk menghadapi mahasiswa2 tolol yg dikendalikan asing utk demo dan akhirnya berambisi merusak bangsa,, kita akan menjadi negara maju dan makmur jika kita bisa menjaga Prabowo yg bersih cinta rakyat cinta bangsa,,","0","0","2026-06-12T22:07:12Z","2026-06-12T22:07:12Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugx8Lb0T5_voFjnYe6t4AaABAg","","@ramdaniramdan-z1d","Dan sekarang udah demo tuh mahasiswa😐","1","0","2026-06-12T13:18:16Z","2026-06-12T13:18:16Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxzV0S2ALwcnsfYSzN4AaABAg","","@rpampamm","Video ini di upload tgl 8, nonton ini ditanggal 13, dan lucu nya apa?, kemarin di tanggal 12 ada demo besar mahasiswa, entah apa nanti masih ada lanjutan nya apa engga","0","0","2026-06-13T11:21:41Z","2026-06-13T11:21:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwUzdXwAi9E2NPpV2x4AaABAg","","@larimfa","Yang paling dekat dan mampu untuk membeli dan memfasilitasi seluruh SDA dan SDM Indonesia setelah presiden Soekarno adalah Singapura.., maka dimanfaatkanlah Kanohaaa oleh Singapura bahkan menjadikan Kanohaaa sebagai sapi perahnya ... Sekarang Prabowo dan sedikit pejabat sudah mulai menyadari atas kegoblokan mereka...","0","0","2026-06-13T00:53:58Z","2026-06-13T00:53:58Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyjOVLjFzE61-62lep4AaABAg","","@Priyacerah","Indonesia bertuhan tapi gak tau tuhanya","0","0","2026-06-11T14:53:42Z","2026-06-11T14:53:42Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzKjpb1c9fk4YOweZB4AaABAg","","@OraGenah-t9t","Buat yang mau demo khususnya para mahasiswa... kalian cuma kelihatan bodoh makanya di manfaatkan asing...
Sudah tidak usah demo demo malah bikin hancur NKRI","0","0","2026-06-11T20:00:10Z","2026-06-11T20:00:10Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugxf4gzB4Noy6HTW7Yx4AaABAg","","@adityasofwansofia6197","Netizen jangan lagi mencaci maki pemerintahan saat ini, Presiden Prabowo satu satunya Presiden sejak Indonesia merdeka yang berani melawan Oligarki busuk asal cina, singapura dan amerika.... dukung terus Pemerintahan Prabowo Subianto","0","0","2026-06-15T05:31:22Z","2026-06-15T05:31:22Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyXtKghP8MlpvuST314AaABAg","","@donihendra2047","Indonesia negara tahan banting..masalah mulai dari kita merdeka . Tiap ganti rezim pasti ada aja huru hara kita udah kebal santai aja cok ..yang bikin ramai ituu cuma segelintir pengamat ekonomi dan para influncer ...masyarakat indonnesia itu pejuang bukan pecundang ...thn 1998 terjadi kerusuhan dan nilai tukar rupiah hancur..tapi masyarakatnya masih gagah berani melantunkan  INDONESIA  RAYA sampai saat ini..Dan gua masih santai aja Mancing sambil ngudut ...hanya orang yang berkiblat  ke negara kapitalis yang ketakutan akan melemahnya rupiah. .","0","0","2026-06-11T10:43:27Z","2026-06-11T10:43:27Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzUTxH2WGhcvPErhit4AaABAg","","@Roi-n8j","Kita NKRI negara dgn SDA TERKENGKAP PALING KAYA DIBANDINGKAN negara minyak TIMUR TENGAH X PUN..tapi karaena tata kelola nkri 80 thn di  salah byk anjing penghiant menggrogoti sda jual obral..maling asing bebas msk..mencuri ..akar maslah ada di pemerintah bermental KORUP..NAH SKRG PAK PRABOWO LAGI OBRAK ABRIK  MALING2..PERUSAK2 LAIN YG BIKIN NKRI MISKIN.","0","0","2026-06-14T00:30:36Z","2026-06-14T00:30:36Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgztNb4xgvQa2RL7pvJ4AaABAg","","@jafadoc9923","Singapura israelnya amerika di Asean","0","0","2026-06-11T18:41:51Z","2026-06-11T18:41:51Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzBnUKlQb14Ra3tdz54AaABAg","","@soim511","Saya berandai-andai
Bayangkan anda2 yang ahli dalam cyber, ahli dalam cyber security.
Melihat hal ini, kerusuhan th 98 serta lengsernya Soeharto adalah hal yang direncanakan.
Apakah kalian rela kakek nenek, ayah ibu kalian dan paling sedih adalah saudara2 etnis tionghoa yg banyak menjadi korban.

APA YANG AKAN KALIAN LAKUKAN, APAKAH KALIAN AKAN DIAM SAJA?","0","0","2026-06-11T08:06:29Z","2026-06-11T08:06:29Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxkhPouf4GgfBCRk9t4AaABAg","","@benaloerindoe3102","*Don't panic* ...
kirim *MARINIR* Usman dan Harun jilid ke2 ke Singapura dan robohkan markas dugem *Jos soros* ...
 👍💪","0","0","2026-06-11T23:10:23Z","2026-06-11T23:10:23Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxgkXGFSOBgLQiOoUd4AaABAg","","@YogaIndra-j9x","Mahasiswa bem harus benayak belajar lagi kayaknya😂😂","0","1","2026-06-13T09:33:37Z","2026-06-13T09:33:37Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyH1qDA4JXW6bcyfEd4AaABAg","","@primsovie","pak tapi 10 + 6 ≠ 17 😢","0","1","2026-06-11T04:49:49Z","2026-06-11T04:49:49Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzabVNqYml0m9Aul1l4AaABAg","","@smart30976","Mereka menyusup ke BEM BEM, dengan berkedok educated people. Digusting!","0","0","2026-06-14T12:51:23Z","2026-06-14T12:51:23Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzz-4FylQf7LxhAEEt4AaABAg","","@dedekevinmotovlog5242","Lambang iluminati : mata rakyat 😅
Samanya ajh nih .. curiga","0","0","2026-06-13T19:11:52Z","2026-06-13T19:11:52Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyCTyMu76__jZ3WqgF4AaABAg","","@HappyMonday-y1f","Sipit maling memang daya rusaknya luar biasa.","0","0","2026-06-11T09:01:20Z","2026-06-11T09:01:20Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzsnuq-bUwNw7PX5bh4AaABAg","","@NugrohoIndra","Sekarang pengangguran bertambah banyak mulai dari sarajana","0","0","2026-06-11T09:44:15Z","2026-06-11T09:44:15Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw-XEjxaA-2halWD_Z4AaABAg","","@AmirulFaris-e2b","Hoooak","0","0","2026-06-14T16:24:16Z","2026-06-14T16:24:16Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw8nLiT8jScJ7Ey5D14AaABAg","","@muhammadkemalseptiansyah","pertanyaan KA kita sebagai rakyat harus gmn ?","0","1","2026-06-11T12:01:21Z","2026-06-11T12:01:21Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugz2GEQGrkZ9no3CPXl4AaABAg","","@DewiTanti-j4b","Sell Singapore no shoppe 🫢","0","0","2026-06-11T08:15:33Z","2026-06-11T08:15:33Z","False","2026-06-16 06:31:50 UTC"
