comment_id,video_part,comment_level,parent_id,comment_text,clean_text_model,context_text_model,like_count,reply_count,bert_sentiment,bert_confidence,primary_issue,stance_label_rule,action_intent_rule,topic_id,sentiment_label,issue_label,stance_label,action_intent_label,label_notes
UgygaHcfgFtxkYxjJDd4AaABAg,Part 2,top_level,,"Sehat selalu pak gema ,, semoga anda selalu dlm lindunganNya,, krn dg pncerahan yg anda lakukan pihak yg tdk suka banyak mwnywrang anda",sehat selalu pak gema semoga anda selalu dalam lindungannya karena dg pncerahan yang anda lakukan pihak yang tidak suka banyak mwnywrang anda,sehat selalu pak gema semoga anda selalu dalam lindungannya karena dg pncerahan yang anda lakukan pihak yang tidak suka banyak mwnywrang anda,1,0,positive,0.8434265851974487,lainnya,tidak_terdeteksi,harapan_doa,1.0,,,,,
UgwvdG4v3oG3rXBzS7l4AaABAg,Part 2,top_level,,"apa nya yang baik baik aja gema ekonomi indonesia,barang barang pada naik ,minyak naik presiden ngelantur kalau ngomong, korupsi dari programnya pak presiden itu sendiri ,data bisa di manipulasi gema,demo tidak akan terjadi jika barang barang tetap stabil,dan presidennya nggak ngelantur kalau ngomong di saat negara ini sedang di tekan oleh asing ,seharusnya pemerintah berbenah ,agar asing nggak dpaat celah buat menghancurkan indonesia, asing bisa menghancurkan kita karena ada celah dari pemerintah itu sendiri,dengan kebijakan yang nggak masuk di akal",apa nya yang baik baik aja gema ekonomi indonesia barang barang pada naik minyak naik presiden ngelantur kalau ngomong korupsi dari programnya pak presiden itu sendiri data bisa di manipulasi gema demo tidak akan terjadi jika barang barang tetap stabil dan presidennya tidak ngelantur kalau ngomong di saat negara ini sedang di tekan oleh asing seharusnya pemerintah berbenah agar asing tidak dpaat celah buat menghancurkan indonesia asing bisa menghancurkan kita karena ada celah dari pemerintah itu sendiri dengan kebijakan yang tidak masuk di akal,apa nya yang baik baik aja gema ekonomi indonesia barang barang pada naik minyak naik presiden ngelantur kalau ngomong korupsi dari programnya pak presiden itu sendiri data bisa di manipulasi gema demo tidak akan terjadi jika barang barang tetap stabil dan presidennya tidak ngelantur kalau ngomong di saat negara ini sedang di tekan oleh asing seharusnya pemerintah berbenah agar asing tidak dpaat celah buat menghancurkan indonesia asing bisa menghancurkan kita karena ada celah dari pemerintah itu sendiri dengan kebijakan yang tidak masuk di akal,0,4,negative,0.9694178104400635,pemerintahan_kebijakan,tidak_terdeteksi,dorongan_aksi_publik,0.0,,,,,
Ugy5IX37VPcK-3XvxBp4AaABAg,Part 1,top_level,,EKONOMI KITA BENAR BENAR DI AMBANG KEHANCURAN 😟,ekonomi kita benar benar di ambang kehancuran,ekonomi kita benar benar di ambang kehancuran,0,0,negative,0.9269216060638428,ekonomi_rakyat,tidak_terdeteksi,tidak_terdeteksi,3.0,,,,,
Ugxm7OtNXmzZ-aS0Hv94AaABAg.AXnWXsAtxOBAXneuz2XLuH,Part 2,reply,Ugxm7OtNXmzZ-aS0Hv94AaABAg,Belum ada kayaknya,belum ada kayaknya,parent_context selain prof gema ada tidak sih yng ngomong ginian inilah informasi yng penting reply_text belum ada kayaknya,0,0,neutral,0.7989206910133362,lainnya,netral_informatif,tidak_terdeteksi,0.0,,,,,
Ugwe4lungdwTh4UAYZV4AaABAg,Part 2,top_level,,"Kalo ngelihat data dan fakta2 Prof Gema, memang ada indikasi sangat kuat bhw kekacauan market dan moneter akibat kelakuan aseng/ Singapur. 

Sudah cerita lama bhw  singapur mmg ingin Indonesia terus kacau, karena negara seupil ini memang punya ketergantungan sangat besar pada Indonesia. Makin kacau Indonesia, Singapura makin happy.

Tp yg dimasalahin dan bikin rakyat jengkel adalah  pemerintahan skrg mengelola negara dg acak adul dan ngawur, gak ada tata kelola yg bener. Tidak ada kompetensi.

Dari presiden, lembaga/badan, menteri sampe kepala daerah byk yg nggak kompeten. Parahnya perilaku korupsinya juga nggak ada malu-malunya dan benar-benar blak-blakan di depan mata kayak si BGN dan KDMP. Jadi, sulit rakyat percaya pada pemerintah. 

Padahal Kalau pemerintah bisa dipercaya dan kompeten, tentu tidak ada alasan buat rakyat untuk menghujat dan marah. 

Kesannya sekarang, pemerintah menjadikan Singapura sebagai ""satu2nya"" kambing hitam kekacauan market dan moneter/ekonomi kita.

Padahal pemerintah juga punya andil besar dalam kekacauan yang terjadi sekarang. Bahkan mungkin porsinya lebih besar daripada kekacauan yang dibikin oleh Singapore. 

Itu menurut gue sih..

NAMUN SAYA SELALU MENDOAKAN INDONESIA AKAN MENJADI LEBIH BAIK DAN DIKELOLA DG BAIK SHG RAKYAT SEMAKIN PERCAYA KEPADA PEMERINTAH. AAMIIN

SALAM NKRI DAN SALAM KEJUJURAN...",kalo ngelihat data dan fakta2 prof gema memang ada indikasi sangat kuat bhw kekacauan market dan moneter akibat kelakuan aseng singapur sudah cerita lama bhw singapur mmg ingin indonesia terus kacau karena negara seupil ini memang punya ketergantungan sangat besar pada indonesia makin kacau indonesia singapura makin happy tp yang dimasalahin dan bikin rakyat jengkel adalah pemerintahan sekarang mengelola negara dg acak adul dan ngawur tidak ada tata kelola yang bener tidak ada kompetensi dari presiden lembaga badan menteri sampe kepala daerah byk yang tidak kompeten parahnya perilaku korupsinya juga tidak ada malu malunya dan benar benar blak blakan di depan mata seperti si bgn dan kdmp jadi sulit rakyat percaya pada pemerintah padahal kalau pemerintah bisa dipercaya dan kompeten tentu tidak ada alasan buat rakyat untuk menghujat dan marah kesannya sekarang pemerintah menjadikan singapura sebagai satu2nya kambing hitam kekacauan market dan moneter ekonomi kita padahal pemerintah juga punya andil besar dalam kekacauan yang terjadi sekarang bahkan mungkin porsinya lebih besar daripada kekacauan yang dibikin oleh singapore itu menurut saya sih namun saya selalu mendoakan indonesia akan menjadi lebih baik dan dikelola dg baik shg rakyat semakin percaya kepada pemerintah aamiin salam nkri dan salam kejujuran,kalo ngelihat data dan fakta2 prof gema memang ada indikasi sangat kuat bhw kekacauan market dan moneter akibat kelakuan aseng singapur sudah cerita lama bhw singapur mmg ingin indonesia terus kacau karena negara seupil ini memang punya ketergantungan sangat besar pada indonesia makin kacau indonesia singapura makin happy tp yang dimasalahin dan bikin rakyat jengkel adalah pemerintahan sekarang mengelola negara dg acak adul dan ngawur tidak ada tata kelola yang bener tidak ada kompetensi dari presiden lembaga badan menteri sampe kepala daerah byk yang tidak kompeten parahnya perilaku korupsinya juga tidak ada malu malunya dan benar benar blak blakan di depan mata seperti si bgn dan kdmp jadi sulit rakyat percaya pada pemerintah padahal kalau pemerintah bisa dipercaya dan kompeten tentu tidak ada alasan buat rakyat untuk menghujat dan marah kesannya sekarang pemerintah menjadikan singapura sebagai satu2nya kambing hitam kekacauan market dan moneter ekonomi kita padahal pemerintah juga punya andil besar dalam kekacauan yang terjadi sekarang bahkan mungkin porsinya lebih besar daripada kekacauan yang dibikin oleh singapore itu menurut saya sih namun saya selalu mendoakan indonesia akan menjadi lebih baik dan dikelola dg baik shg rakyat semakin percaya kepada pemerintah aamiin salam nkri dan salam kejujuran,0,0,negative,0.9992475509643555,pemerintahan_kebijakan,netral_informatif,harapan_doa,0.0,,,,,
Ugyf8n4rZ2YLyMnJKXx4AaABAg.AXnl4lwtqYFAXqLmqgwMMH,Part 2,reply,Ugyf8n4rZ2YLyMnJKXx4AaABAg,"Bukan Singapura nyoottt yg mau bikin goyang... ISRAEL dan USA itu yg punya Duit di dunia ini!! diaspora mereka ada di mana2 dan kutukan serta KEBENCIAN Indonesia harus di bayaarrr dg kehancuran..ingat saat Jokowi dan menteri luar negeri nya yg PENDEK itu dg SONGONG nya,dg sangat sook nya mengutuk ISRAEL di PBB tanpa rasa kemanusiaan sedikit pun thd Sandera2 ISRAEL..semua itu pastii di balas dg serangan balik yg bisa menghancurkan negara ini!!!!dan inilah PERMULAAN dimulai,dollar 18.000!!!orang indo mo percaya atau ga,no problem aje ..tapi inget 1998!!!!itu George Soros orang ISRAEL USA yg tidak terlalu kaya berhasil menghancurkan Asia apalagi Indonesia!!!!di Singapura banyak pengusaha ISRAEL menanam duitnya.Singapura sahabat berat ISRAEL",bukan singapura nyoott yang mau bikin goyang israel dan usa itu yang punya duit di dunia ini diaspora mereka ada di mana2 dan kutukan serta kebencian indonesia harus di bayaarr dg kehancuran ingat saat jokowi dan menteri luar negeri nya yang pendek itu dg songong nya dg sangat sook nya mengutuk israel di pbb tanpa rasa kemanusiaan sedikit pun thd sandera2 israel semua itu pastii di balas dg serangan balik yang bisa menghancurkan negara ini dan inilah permulaan dimulai dollar 18 00 orang indo mo percaya atau tidak no problem aje tapi inget 1998 itu george soros orang israel usa yang tidak terlalu kaya berhasil menghancurkan asia apalagi indonesia di singapura banyak pengusaha israel menanam duitnya singapura sahabat berat israel,parent_context karena indonesia menerapkan expor satu pintu jadi singapura kalang kabut reply_text bukan singapura nyoott yang mau bikin goyang israel dan usa itu yang punya duit di dunia ini diaspora mereka ada di mana2 dan kutukan serta kebencian indonesia harus di bayaarr dg kehancuran ingat saat jokowi dan menteri luar negeri nya yang pendek itu dg songong nya dg sangat sook nya mengutuk israel di pbb tanpa rasa kemanusiaan sedikit pun thd sandera2 israel semua itu pastii di balas dg serangan balik yang bisa menghancurkan negara ini dan inilah permulaan dimulai dollar 18 00 orang indo mo percaya atau tidak no problem aje tapi inget 1998 itu george soros orang israel usa yang tidak terlalu kaya berhasil menghancurkan asia apalagi indonesia di singapura banyak pengusaha israel menanam duitnya singapura sahabat berat israel,2,0,negative,0.9980949759483337,pemerintahan_kebijakan,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
Ugx0kBxpeAs8duFW7VV4AaABAg,Part 2,top_level,,"Sebagai Rakyat Bangsa Indonesia Harusnya Kita Belajar Peristiwa 1998...Polanya Sama, Cara Kerjanya Sama...Dolar Itu Hanya Senjata Untuk Menghancurkan Suatu Negara Yang Kebijakannya Tak Pro Kepada Mereka....Investor Kabur Itu Memang Mereka Sengaja Untuk ""Menciptakan"" Kondisi Unstable...Mari Cepat Sadar, Ini Bukan Lagi Persoalan Mata Uang Tapi Lebih Dari Itu, Ini Sudah Fase Perang, Pihak Mereka Menyerang Bangsa Kita...Step 1 Serang Dengan Dolar Untuk Menciptakan Goncangan Pada Bangsa Kita, Ujungnya Rakyat Di Provokasi Untuk Membenci Pemimpin/Pemerintah...Ketika Bangsa Sudah Kacau, DiTitik Inilah Mereka Akan Masuk Seolah Bak Pahlawan Padahal Aslinya Ingin Menjajah...Mari Belajar Dari Sejarah Bangsa Kita Dan Bangsa Yang Tak Pro Pada Mereka...",sebagai rakyat bangsa indonesia harusnya kita belajar peristiwa 1998 polanya sama cara kerjanya sama dolar itu hanya senjata untuk menghancurkan suatu negara yang kebijakannya tidak pro kepada mereka investor kabur itu memang mereka sengaja untuk menciptakan kondisi unstable mari cepat sadar ini bukan lagi persoalan mata uang tapi lebih dari itu ini sudah fase perang pihak mereka menyerang bangsa kita step 1 serang dengan dolar untuk menciptakan goncangan pada bangsa kita ujungnya rakyat di provokasi untuk membenci pemimpin pemerintah ketika bangsa sudah kacau dititik inilah mereka akan masuk seolah bak pahlawan padahal aslinya ingin menjajah mari belajar dari sejarah bangsa kita dan bangsa yang tidak pro pada mereka,sebagai rakyat bangsa indonesia harusnya kita belajar peristiwa 1998 polanya sama cara kerjanya sama dolar itu hanya senjata untuk menghancurkan suatu negara yang kebijakannya tidak pro kepada mereka investor kabur itu memang mereka sengaja untuk menciptakan kondisi unstable mari cepat sadar ini bukan lagi persoalan mata uang tapi lebih dari itu ini sudah fase perang pihak mereka menyerang bangsa kita step 1 serang dengan dolar untuk menciptakan goncangan pada bangsa kita ujungnya rakyat di provokasi untuk membenci pemimpin pemerintah ketika bangsa sudah kacau dititik inilah mereka akan masuk seolah bak pahlawan padahal aslinya ingin menjajah mari belajar dari sejarah bangsa kita dan bangsa yang tidak pro pada mereka,33,24,negative,0.9982214570045471,pemerintahan_kebijakan,kritik_video,dorongan_aksi_publik,3.0,,,,,
Ugx6Je_4H7C7NFrsgXR4AaABAg,Part 2,top_level,,"I beg to differ...kondisi external itu memang ga baik² saja. Dan ini bukan kejadian pertama kali. 2008 sub prime mortgage kita berhasil lewat dg mulus. 2020 Covid, kita melalui dg mulus walaupun yaoloh²... itu semua karena presiden berhasil menempatkan orang yang tepat di kementrian² kunci dan melakukan hal² yang terbaik dan sesuai dengan kebutuhan rakyat kita. 

Masalah ada orang yg memanfaatkan kelemahan kita, ya itu terjadi dimana². Sudah terjadi Soros di 1997-1998. 

Jadi jangan semuanya bilang Prabs ga salah. Dia justru orang yg ga menempatkan the right man on the right place. Jadinya yo dho ambyarr.. 

Tapi ya gpp, kalo kalian pada mau setuju bahwa kita diserang, kita diserang, dimana sejak 2023 itu orang yg punya duit ga mau buka bisnis/usaha. Jadi duit ga muter di level bawah. 

Duit masuk ke mana? Bitcoin, saham, muter di level atas. Duit pilpres pun, atau pemilu 2024, ga ada trickle down ke bawah. Semuanya muter² di elit penguasa... 

Kenapa uang lari ke Sgpr? Karena uang ga punya kewarganegaraan, dimana yg dirasa aman dan menguntungkan, kesana mereka pergi. 

Ijin..",i beg to differ kondisi external itu memang tidak baik saja dan ini bukan kejadian pertama kali 2008 sub prime mortgage kita berhasil lewat dg mulus 2020 covid kita melalui dg mulus walaupun yaoloh itu semua karena presiden berhasil menempatkan orang yang tepat di kementrian kunci dan melakukan hal yang terbaik dan sesuai dengan kebutuhan rakyat kita masalah ada orang yang memanfaatkan kelemahan kita ya itu terjadi dimana sudah terjadi soros di 1997 1998 jadi jangan semuanya bilang prabs tidak salah dia justru orang yang tidak menempatkan the right man on the right place jadinya yo dho ambyarr tapi ya gpp kalo kalian pada mau setuju bahwa kita diserang kita diserang dimana sejak 2023 itu orang yang punya duit tidak mau buka bisnis usaha jadi duit tidak muter di level bawah duit masuk ke mana bitcoin saham muter di level atas duit pilpres pun atau pemilu 2024 tidak ada trickle down ke bawah semuanya muter di elit penguasa kenapa uang lari ke sgpr karena uang tidak punya kewarganegaraan dimana yang dirasa aman dan menguntungkan kesana mereka pergi ijin,i beg to differ kondisi external itu memang tidak baik saja dan ini bukan kejadian pertama kali 2008 sub prime mortgage kita berhasil lewat dg mulus 2020 covid kita melalui dg mulus walaupun yaoloh itu semua karena presiden berhasil menempatkan orang yang tepat di kementrian kunci dan melakukan hal yang terbaik dan sesuai dengan kebutuhan rakyat kita masalah ada orang yang memanfaatkan kelemahan kita ya itu terjadi dimana sudah terjadi soros di 1997 1998 jadi jangan semuanya bilang prabs tidak salah dia justru orang yang tidak menempatkan the right man on the right place jadinya yo dho ambyarr tapi ya gpp kalo kalian pada mau setuju bahwa kita diserang kita diserang dimana sejak 2023 itu orang yang punya duit tidak mau buka bisnis usaha jadi duit tidak muter di level bawah duit masuk ke mana bitcoin saham muter di level atas duit pilpres pun atau pemilu 2024 tidak ada trickle down ke bawah semuanya muter di elit penguasa kenapa uang lari ke sgpr karena uang tidak punya kewarganegaraan dimana yang dirasa aman dan menguntungkan kesana mereka pergi ijin,0,0,negative,0.9842175245285034,pemerintahan_kebijakan,kritik_pemerintah,perubahan_elektoral,0.0,,,,,
Ugwf05tpNSwViGtFkOZ4AaABAg.AX5OlOwTnzOAX7frxqi6Mh,Part 1,reply,Ugwf05tpNSwViGtFkOZ4AaABAg,HAHAHAHAHAHAH😂😂😂😂,hahahahahahah,parent_context barisan yang percaya pemerintahan sekarang sedang terus berupaya memperbaiki negri ini reply_text hahahahahahah,1,0,negative,0.9924155473709106,kepercayaan_publik,dukung_pemerintah,menuntut_akuntabilitas,,,,,,
UgxgRnIiVbBF7R9isT54AaABAg.AXsR0QuW206AY1kno790_Y,Part 2,reply,UgxgRnIiVbBF7R9isT54AaABAg,​@kampungdusun4026Amin ya robbal alamin,ya robbal alamin,parent_context jangan menghujat kalau tidak bisa membantu minimal doakan reply_text ya robbal alamin,0,0,negative,0.7572660446166992,lainnya,tidak_terdeteksi,harapan_doa,0.0,,,,,
UgxUUfO8_BtuA03rQNp4AaABAg.AXnFN9-l8I6AXoOQ4UUMxt,Part 2,reply,UgxUUfO8_BtuA03rQNp4AaABAg,"​@randomspray4864kebijakan pro rakyat teori doang. DSI emg yakin ga jadi lahan nilep juga? Dantara termasuk yg jd poin kritik mereka. Apakah danantara udah bener? Laporan keuangan aja ga transparan. Udah keluarin surat hutang 68T. Ya gambaran cermin yg palimg masuk akal lah. Pihak luar itu hanya bisa nyerang kalo kita nya sendiri yg salah. Kalo pihak luar yg beneran tuh yg perang beneran. Kena bom tuh rusak semua fasilitas. Bahkan yg langsung kena fisik kayak perang pun kalo dalam negerinya masih bisa bertahan bisa kayak iran. Walau koyak tp masih punya harga diri dan masih diatas angin. Lah indo.. Kena label rating doang udah langsung kaing2... Apa tandanya? Ya internalnya ga beres.. Dan kalo internal yg diberesin, mau ada 1000 serangan dari luar juga indonesia masih kuat. Pertanyaan sy.. Apakah indonesia bisa beresin inti masalah di pemerintah? Birokrasi dan tata kelola negara? Yg padahal udah jelas2 era prabowo ini ga menuju ke arah sana.",pro rakyat teori doang dsi emg yakin tidak jadi lahan nilep juga dantara termasuk yang jadi poin kritik mereka apakah danantara udah bener laporan keuangan aja tidak transparan udah keluarin surat hutang 68t ya gambaran cermin yang palimg masuk akal lah pihak luar itu hanya bisa nyerang kalo kita nya sendiri yang salah kalo pihak luar yang beneran tuh yang perang beneran kena bom tuh rusak semua fasilitas bahkan yang langsung kena fisik seperti perang pun kalo dalam negerinya masih bisa bertahan bisa seperti iran walau koyak tp masih punya harga diri dan masih diatas angin lah indo kena label rating doang udah langsung kaing2 apa tandanya ya internalnya tidak beres dan kalo internal yang diberesin mau ada 100 serangan dari luar juga indonesia masih kuat pertanyaan sy apakah indonesia bisa beresin inti masalah di pemerintah birokrasi dan tata kelola negara yang padahal udah jelas2 era prabowo ini tidak menuju ke arah sana,parent_context sorry this time l couldnt agree with you tata kelola politik pemerintahan dan hukum memang harus diakui amburadul reply_text pro rakyat teori doang dsi emg yakin tidak jadi lahan nilep juga dantara termasuk yang jadi poin kritik mereka apakah danantara udah bener laporan keuangan aja tidak transparan udah keluarin surat hutang 68t ya gambaran cermin yang palimg masuk akal lah pihak luar itu hanya bisa nyerang kalo kita nya sendiri yang salah kalo pihak luar yang beneran tuh yang perang beneran kena bom tuh rusak semua fasilitas bahkan yang langsung kena fisik seperti perang pun kalo dalam negerinya masih bisa bertahan bisa seperti iran walau koyak tp masih punya harga diri dan masih diatas angin lah indo kena label rating doang udah langsung kaing2 apa tandanya ya internalnya tidak beres dan kalo internal yang diberesin mau ada 100 serangan dari luar juga indonesia masih kuat pertanyaan sy apakah indonesia bisa beresin inti masalah di pemerintah birokrasi dan tata kelola negara yang padahal udah jelas2 era prabowo ini tidak menuju ke arah sana,0,0,negative,0.998969554901123,pemerintahan_kebijakan,dukung_video,menuntut_akuntabilitas,0.0,,,,,
UgyDq3GMNp9oGbbpJPB4AaABAg,Part 1,top_level,,"Rakyat harus nonton vidio ini.
Supaya lebih cermat mengamati apa yang sedang terjadi sekarang. Nkri harga mati",rakyat harus nonton vidio ini supaya lebih cermat mengamati apa yang sedang terjadi sekarang nkri harga mati,rakyat harus nonton vidio ini supaya lebih cermat mengamati apa yang sedang terjadi sekarang nkri harga mati,4,0,negative,0.8047027587890625,ekonomi_rakyat,tidak_terdeteksi,tidak_terdeteksi,4.0,,,,,
Ugy5vjbnt_7ZfWInial4AaABAg,Part 2,top_level,,"Kepentingan ELITE2 dan proxy2 terganggu? Jangan terulang yg katanya reformasi 98. Para ELITE luar dan proxy dlm negri telah memenangkan permainan. Kali ini kita jangan terjebak lagi oleh para ELITE yg terganggu kepentingannya. Memang disana sini ada kelemahan, tapi pemerintahan sedang dlm memperbaiki. Majority rakyat jangan terpancing dan jangan terulang dengan diksi reformasi. Semoga negri ini selamat dr turbulensi dan segera bisa mandiri",kepentingan elite2 dan proxy2 terganggu jangan terulang yang katanya reformasi 98 para elite luar dan proxy dalam negri telah memenangkan permainan kali ini kita jangan terjebak lagi oleh para elite yang terganggu kepentingannya memang disana sini ada kelemahan tapi pemerintahan sedang dalam memperbaiki majority rakyat jangan terpancing dan jangan terulang dengan diksi reformasi semoga negri ini selamat dari turbulensi dan segera bisa mandiri,kepentingan elite2 dan proxy2 terganggu jangan terulang yang katanya reformasi 98 para elite luar dan proxy dalam negri telah memenangkan permainan kali ini kita jangan terjebak lagi oleh para elite yang terganggu kepentingannya memang disana sini ada kelemahan tapi pemerintahan sedang dalam memperbaiki majority rakyat jangan terpancing dan jangan terulang dengan diksi reformasi semoga negri ini selamat dari turbulensi dan segera bisa mandiri,1,0,negative,0.9355946183204651,pemerintahan_kebijakan,tidak_terdeteksi,menuntut_akuntabilitas,3.0,,,,,
UgzcYGjRBcehjwRntkV4AaABAg,Part 2,top_level,,iq gorilla mana paham beginian,iq gorilla mana paham beginian,iq gorilla mana paham beginian,2,0,negative,0.9980521202087402,lainnya,tidak_terdeteksi,tidak_terdeteksi,4.0,,,,,
UgyxniBnzkKzWZx2C7J4AaABAg,Part 2,top_level,,Parah penghianat bangsa agen barat merusak negara kalian akan di kutuk roh roh leluhur yg tulus berjuang untuk kemerdekaan Indonesia Amiiiin,parah penghianat bangsa agen barat merusak negara kalian akan di kutuk roh roh leluhur yang tulus berjuang untuk kemerdekaan indonesia amiin,parah penghianat bangsa agen barat merusak negara kalian akan di kutuk roh roh leluhur yang tulus berjuang untuk kemerdekaan indonesia amiin,0,0,negative,0.9956777691841125,pemerintahan_kebijakan,tidak_terdeteksi,tidak_terdeteksi,6.0,,,,,
Ugzhjtho36VWgbFolbl4AaABAg,Part 2,top_level,,Kira kira pemerintah tau gak ya berita seperti gini ? Dan apakah pemerintah udah tau langkah apa yg harus di ambil ?,kira kira pemerintah tau tidak ya berita seperti gini dan apakah pemerintah udah tau langkah apa yang harus di ambil,kira kira pemerintah tau tidak ya berita seperti gini dan apakah pemerintah udah tau langkah apa yang harus di ambil,0,0,negative,0.6408330202102661,pemerintahan_kebijakan,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
UgwTDIxTpftBr2_eenl4AaABAg,Part 1,top_level,,"Bismillahirrahmanirrahim Indonesia baik, indonesia bangkit, Indonesia kuat",bismillahirrahmanirrahim indonesia baik indonesia bangkit indonesia kuat,bismillahirrahmanirrahim indonesia baik indonesia bangkit indonesia kuat,0,0,positive,0.8980343341827393,lainnya,tidak_terdeteksi,tidak_terdeteksi,6.0,,,,,
UgzHM6j120Ll4l-ygMh4AaABAg,Part 2,top_level,,"Bangga sekali dengan ilmu pak gema, Setuju pak 🙏🏻",bangga sekali dengan ilmu pak gema setuju pak,bangga sekali dengan ilmu pak gema setuju pak,0,0,positive,0.9948486089706421,feedback_video,dukung_video,tidak_terdeteksi,1.0,,,,,
UgxWySR8R_gtg0IcxYJ4AaABAg,Part 2,top_level,,makse sense,makse sense,makse sense,0,0,negative,0.9308534860610962,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
Ugzuh1M2kQ5Mq80jnd54AaABAg,Part 2,top_level,,Ganyang Singapura,ganyang singapura,ganyang singapura,0,0,negative,0.5722908973693848,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
UgxyXmmbLOOZO_qpHFF4AaABAg,Part 2,top_level,,Yang jelas prabowo ga boleh lengser !!!  LEBIH BAHAYA KALO GHIBRAN YG NAIK PRESIDEN BOCAH ANAK HARAM KONSTITUSI,yang jelas prabowo tidak boleh lengser lebih bahaya kalo ghibran yang naik presiden bocah anak haram konstitusi,yang jelas prabowo tidak boleh lengser lebih bahaya kalo ghibran yang naik presiden bocah anak haram konstitusi,0,0,negative,0.9980944991111755,pemerintahan_kebijakan,tidak_terdeteksi,tidak_terdeteksi,5.0,,,,,
UgxpPhzi2F0IpI5nayh4AaABAg,Part 2,top_level,,"Orang Kolot ngotot, program salah tetep dilanjutkan, rupiah akan tetep anjlok....ga akan membaik klo Wowo ga instropeksi, sebagian berharap malah impeachment...",orang kolot ngotot program salah tetep dilanjutkan rupiah akan tetep anjlok tidak akan membaik klo wowo tidak instropeksi sebagian berharap malah impeachment,orang kolot ngotot program salah tetep dilanjutkan rupiah akan tetep anjlok tidak akan membaik klo wowo tidak instropeksi sebagian berharap malah impeachment,1,0,negative,0.9971997737884521,pemerintahan_kebijakan,tidak_terdeteksi,harapan_doa,0.0,,,,,
UgyIYh8aAtO_9u20MUx4AaABAg.AXnEuXR5YA-AXrWzMBdCGQ,Part 2,reply,UgyIYh8aAtO_9u20MUx4AaABAg,Berani lu buka bro. Nanti lu punya passport dilarang masuk ke negara tetangga. Setuju dr kemarin aku lihat ihsg usd dan membandingkan mata uang tetangga. Ada yang ga suka indonesia pintar. 15400T lari keluar negri. Coba kalau itu barang tidak dicuri apa yang terjadi dinegara tetangga yang tidak punya sumberdaya dan tidak punya teknologi,berani kamu buka bro nanti kamu punya passport dilarang masuk ke negara tetangga setuju dari kemarin aku lihat ihsg usd dan membandingkan mata uang tetangga ada yang tidak suka indonesia pintar 15400t lari keluar negri coba kalau itu barang tidak dicuri apa yang terjadi dinegara tetangga yang tidak punya sumberdaya dan tidak punya teknologi,parent_context video ini membongkar dugaan tekanan politik dan ekonomi terhadap indonesia mulai dari anomali ihsg dan rupiah peran elite global hingga solusi agar indonesia tetap berdaulat tonton videonya sampai selesai reply_text berani kamu buka bro nanti kamu punya passport dilarang masuk ke negara tetangga setuju dari kemarin aku lihat ihsg usd dan membandingkan mata uang tetangga ada yang tidak suka indonesia pintar 15400t lari keluar negri coba kalau itu barang tidak dicuri apa yang terjadi dinegara tetangga yang tidak punya sumberdaya dan tidak punya teknologi,0,0,negative,0.997766375541687,elite_politik,dukung_video,tidak_terdeteksi,0.0,,,,,
UgyN7YLTk54dN_rvrIt4AaABAg,Part 2,top_level,,Singapura mulai serang Indonesia...,singapura mulai serang indonesia,singapura mulai serang indonesia,0,0,negative,0.6345527768135071,lainnya,tidak_terdeteksi,tidak_terdeteksi,9.0,,,,,
